Date,Name,CURRENT RATIO,PRICE EARNINGS RATIO,RETURN ON INVESTED CAPITAL,TOTAL DEBT TO TOTAL ASSET,TOTAL DEBT TO TOTAL EQUITY,RETURN ON ASSET RATIO
2009/10/31,TROW ,,17.6975,23.2221,0,0,22.0546
2009/12/31,TROW ,,18.8703,22.7505,0,0,23.0316
2010/01/31,TROW ,,17.7588,23.0602,0,0,21.6159
2010/03/31,TROW ,,16.8457,23.3813,0,0,22.7741
2010/04/30,TROW ,,15.2605,23.6481,0,0,22.3968
2010/06/30,TROW ,,15.732,23.0725,0,0,22.7507
2010/07/31,TROW ,,15.9896,20.6336,0,0,20.0166
2010/09/30,TROW ,,15.9697,18.0763,0,0,17.9992
2010/10/31,TROW ,,13.8852,19.0986,0,0,18.8556
2010/12/31,TROW ,,15.4244,19.0986,0,0,18.8556
2011/01/31,TROW ,,15.4244,21.4513,0,0,21.3027
2011/03/31,TROW ,,13.1279,20.3918,0,0,20.6547
2011/04/30,TROW ,,13.4148,22.2605,0,0,22.3786
2011/06/30,TROW ,,15.5965,22.2605,0,0,22.3786
2011/07/31,TROW ,,15.5965,21.8896,0,0,21.7044
2011/09/30,TROW ,,17.1076,21.8896,0,0,21.7044
2011/10/31,TROW ,,17.1076,21.4517,0,0,21.7697
2011/12/30,TROW ,,16.8142,21.4517,0,0,21.7697
2012/01/31,TROW ,,16.8142,23.4751,0,0,22.9394
2012/03/30,TROW ,,17.3451,23.4751,0,0,22.9394
2012/04/30,TROW ,,17.3451,24.5595,0,0,22.7627
2012/06/29,TROW ,,14.6891,24.5595,0,0,22.7627
2012/07/31,TROW ,,14.6891,24.3016,0,0,23.0381
2012/09/28,TROW ,,12.7935,25.5795,0,0,24.1384
2012/10/31,TROW ,,13.302,25.5795,0,0,24.1384
2012/12/31,TROW ,,13.302,24.0082,1.914,2.2493,23.9547
2013/01/31,TROW ,,13.8778,24.0082,1.914,2.2493,23.9547
2013/03/29,TROW ,,13.8778,23.4968,1.738,2.0405,23.5196
2013/04/30,TROW ,,14.5818,22.5625,1.5578,1.8432,21.6182
2013/06/28,TROW ,,13.988,24.2461,1.568,1.7791,25.0451
2013/07/31,TROW ,,12.1612,26.3651,1.9984,2.3309,22.9507
2013/09/30,TROW ,,14.6512,24.3615,1.7558,2.1222,22.1571
2013/10/31,TROW ,,14.3589,23.7205,1.7297,2.07,21.857
2013/12/31,TROW ,,15.1124,24.2207,1.4457,1.6626,23.7396
2014/01/31,TROW ,,14.5807,26.5589,1.3563,1.6184,28.6476
2014/03/31,TROW ,,15.614,29.9217,1.2279,1.5786,28.8266
2014/04/30,TROW ,,14.8352,30.6471,1.241,1.52,28.9614
2014/06/30,TROW ,,14.8737,28.7556,1.9922,2.4303,26.6134
2014/07/31,TROW ,,12.2451,28.5782,1.7153,2.0935,25.1069
2014/09/30,TROW ,,11.1724,27.586,1.7394,2.1022,21.0457
2014/10/31,TROW ,,12.4034,23.1696,2.6682,3.3006,17.3393
2014/12/31,TROW ,,17.3195,23.1696,2.6682,3.3006,17.3393
2015/01/31,TROW ,,17.3195,17.1194,2.8308,3.4025,12.9006
2015/03/31,TROW ,,17.9294,17.1194,2.8308,3.4025,12.9006
2000/04/30,TRV ,,13.435,5.2696,7.4115,41.9279,2.5725
2000/06/30,TRV ,,19.1877,5.2696,7.4115,41.9279,2.5725
2000/07/31,TRV ,,19.1877,6.8021,7.4897,42.2535,2.3225
2000/09/29,TRV ,,21.9002,6.8021,7.4897,42.2535,2.3225
2000/10/31,TRV ,,21.9002,-9.2121,8.1066,38.0487,2.6703
2000/12/29,TRV ,,16.9423,-9.2121,8.1066,38.0487,2.6703
2001/01/31,TRV ,,16.9423,-9.1125,8.4618,40.3217,2.2379
2001/03/30,TRV ,,21.4788,-9.1125,8.4618,40.3217,2.2379
2001/04/30,TRV ,,21.4788,-12.6958,7.946,39.1202,1.903
2001/06/29,TRV ,,17.1822,-12.6958,7.946,39.1202,1.903
2001/07/31,TRV ,,17.1822,-12.6958,8.6162,51.2561,-0.406
2001/09/28,TRV ,,17.1822,-12.6958,7.6198,48.61,-2.9476
2001/10/31,TRV ,,17.1822,-12.6958,7.6198,48.61,-2.9476
2001/12/31,TRV ,,17.1822,-12.6958,8.1731,61.7267,-3.1055
2002/01/31,TRV ,,17.1822,-12.6958,8.1731,61.7267,-3.1055
2002/03/29,TRV ,,17.1822,-12.6958,7.2709,47.3263,-4.011
2002/04/30,TRV ,,17.1822,-12.6958,8.4537,52.7253,-1.9488
2002/06/28,TRV ,,29.8684,-12.6958,8.8552,53.2781,0.5726
2002/07/31,TRV ,,27.6522,-12.6958,8.6781,51.171,1.0813
2002/09/30,TRV ,,11.9314,-12.6958,6.2534,35.3853,2.7654
2002/10/31,TRV ,,10.5199,-12.6958,11.3297,72.9579,3.6165
2002/12/31,TRV ,,12.3906,-3.7081,9.4786,60.241,3.168
2003/01/31,TRV ,,10.6979,39.2383,4.1111,21.1073,2.8658
2003/03/31,TRV ,,17.859,67.0514,5.9639,31.9017,1.0738
2003/04/30,TRV ,,18.4693,67.4863,5.8961,30.9589,0.9384
2003/06/30,TRV ,,21.8059,79.2124,5.6748,29.7769,1.2665
2003/07/31,TRV ,,22.6728,44.2559,5.644,30.3637,0.6568
2003/09/30,TRV ,,11.2621,9.9335,5.1894,25.9377,1.7618
2003/10/31,TRV ,,14.5682,11.0432,5.0713,25.6739,1.565
2003/12/31,TRV ,,15.4034,11.0432,5.0713,25.6739,1.565
2004/01/31,TRV ,,15.4034,3.6778,5.1684,26.2297,1.4454
2004/03/31,TRV ,,13.5682,3.9842,5.1501,25.5682,2.1484
2004/04/30,TRV ,,14.6645,4.3376,5.8111,28.709,2.0533
2004/06/30,TRV ,,10.5847,4.3376,5.8111,28.709,2.0533
2004/07/31,TRV ,,10.5847,2.7388,5.6875,26.5446,2.7937
2004/09/30,TRV ,,9.1,2.7388,5.6875,26.5446,2.7937
2004/10/31,TRV ,,9.1,3.7571,4.996,22.9163,3.6835
2004/12/31,TRV ,,8.5712,3.7571,4.996,22.9163,3.6835
2005/01/31,TRV ,,8.5712,2.2837,5.3654,24.1472,3.7697
2005/03/31,TRV ,,8.3204,2.2837,5.3654,24.1472,3.7697
2005/04/30,TRV ,,8.3204,4.2665,5.8365,26.5895,3.9887
2005/06/30,TRV ,,7.4248,4.2665,5.8365,26.5895,3.9887
2005/07/31,TRV ,,7.4248,4.0527,5.3985,23.7313,4.0901
2005/09/30,TRV ,,8.006,3.1529,5.4173,23.4521,3.9919
2005/10/31,TRV ,,7.0575,4.59,5.1172,22.1351,3.927
2005/12/30,TRV ,,6.626,2.7512,5.5762,24.4416,3.6421
2006/01/31,TRV ,,8.5444,2.2824,5.6178,25.6098,2.7906
2006/03/31,TRV ,,8.626,-0.4099,5.59,24.4125,2.5899
2006/04/30,TRV ,,9.0152,-0.4694,5.4668,22.7913,2.332
2006/06/30,TRV ,,9.5625,-0.5089,5.8675,24.2645,2.1489
2006/07/31,TRV ,,9.1989,-0.2635,5.7966,23.1818,2.7855
2006/09/29,TRV ,,7.8243,1.637,5.9575,23.8081,3.2907
2006/10/31,TRV ,,8.0334,-0.1518,6.2571,25.9509,3.3379
2006/12/29,TRV ,,7.3072,0.7489,5.8642,23.8758,3.2398
2007/01/31,TRV ,,7.5073,1.0263,5.7806,22.9053,3.2676
2007/03/30,TRV ,,8.766,1.5708,6.2571,25.9509,2.9886
2007/04/30,TRV ,,8.4666,3.6931,6.2811,26.1894,3.2317
2007/06/29,TRV ,,12.1474,3.0137,6.2028,26.4075,2.224
2007/07/31,TRV ,,12.8712,2.463,6.1758,26.2355,1.5826
2007/09/28,TRV ,,18.2062,2.463,6.1758,26.2355,1.5826
2007/10/31,TRV ,,18.2062,1.6409,6.3144,26.9845,1.3564
2007/12/31,TRV ,,17.4496,1.6409,6.3144,26.9845,1.3564
2008/01/31,TRV ,,17.4496,1.4005,6.2995,26.56,1.3259
2008/03/31,TRV ,,11.4766,1.4005,6.2995,26.56,1.3259
2008/04/30,TRV ,,11.4766,0.4512,6.0855,25.3463,2.1404
2008/06/30,TRV ,,9.7838,0.4512,6.0855,25.3463,2.1404
2008/07/31,TRV ,,9.7838,0.6716,6.0221,24.5126,2.6246
2008/09/30,TRV ,,11.3136,2.1079,6.0512,24.9951,2.3604
2008/10/31,TRV ,,12.7013,2.1079,6.0512,24.9951,2.3604
2008/12/31,TRV ,,12.7013,1.7116,5.6315,22.859,2.4554
2009/01/31,TRV ,,9.9012,1.7116,5.6315,22.859,2.4554
2009/03/31,TRV ,,9.9012,1.8463,5.7429,23.5115,2.8987
2009/04/30,TRV ,,10.444,1.9072,6.1801,25.5774,2.8722
2009/06/30,TRV ,,9.0709,4.1389,6.113,25.5928,3.519
2009/07/31,TRV ,,8.0158,4.816,6.095,25.001,3.6812
2009/09/30,TRV ,,9.5096,5.6874,6.0557,24.859,3.4705
2009/10/31,TRV ,,9.0242,5.6941,6.0734,25.0701,3.5153
2009/12/31,TRV ,,9.755,3.0105,6.1594,25.5637,3.569
2010/01/31,TRV ,,10.3265,2.2741,6.1826,25.5524,3.3584
2010/03/31,TRV ,,8.7545,2.0697,6.2461,26.3256,3.489
2010/04/30,TRV ,,8.8262,2.2682,6.6037,28.0573,3.4951
2010/06/30,TRV ,,10.3698,2.4106,6.3323,26.8836,3.3838
2010/07/31,TRV ,,10.9705,3.7507,6.2392,26.2518,3.2265
2010/09/30,TRV ,,11.5813,3.0804,6.2823,26.0419,3.0856
2010/10/31,TRV ,,11.8402,3.5012,6.2615,26.335,2.8668
2010/12/31,TRV ,,12.113,3.5012,6.2615,26.335,2.8668
2011/01/31,TRV ,,12.113,3.7477,6.4213,27.7206,3.0075
2011/03/31,TRV ,,12.098,3.7827,6.3588,27.2658,2.8976
2011/04/30,TRV ,,13.0457,4.6041,6.7401,29.0049,2.7994
2011/06/30,TRV ,,14.9303,4.6041,6.7401,29.0049,2.7994
2011/07/31,TRV ,,14.9303,5.189,6.635,29.1558,2.3641
2011/09/30,TRV ,,18.6121,5.189,6.635,29.1558,2.3641
2011/10/31,TRV ,,18.6121,4.9789,6.3498,27.6895,2.0184
2011/12/30,TRV ,,18.3678,4.9789,6.3498,27.6895,2.0184
2012/01/31,TRV ,,18.3678,4.8029,6.7161,30.3016,2.0574
2012/03/30,TRV ,,16.4325,4.8029,6.7161,30.3016,2.0574
2012/04/30,TRV ,,16.4325,4.6218,6.244,28.5727,1.9758
2012/06/29,TRV ,,14.2889,4.6218,6.244,28.5727,1.9758
2012/07/31,TRV ,,14.2889,4.2828,6.288,29.2253,2.3507
2012/09/28,TRV ,,12.865,4.5528,6.2974,28.6713,2.4293
2012/10/31,TRV ,,14.1541,4.5528,6.2974,28.6713,2.4293
2012/12/31,TRV ,,14.1541,4.4946,6.9383,30.5711,2.5128
2013/01/31,TRV ,,14.8672,4.4946,6.9383,30.5711,2.5128
2013/03/29,TRV ,,14.8672,4.799,6.404,27.4594,2.53
2013/04/30,TRV ,,16.613,4.6232,6.3035,27.1371,2.2084
2013/06/28,TRV ,,13.9525,4.8725,6.3003,26.7432,2.4464
2013/07/31,TRV ,,10.3412,4.4471,6.3279,27.4758,2.2392
2013/09/30,TRV ,,15.7774,4.1088,6.5248,27.4468,1.6484
2013/10/31,TRV ,,12.1379,5.1476,6.3471,26.5252,1.9945
2013/12/31,TRV ,,13.4301,5.4545,5.9196,23.6704,2.3774
2014/01/31,TRV ,,14.241,6.4209,5.5968,23.1703,2.4992
2014/03/31,TRV ,,10.5382,6.8323,6.0872,25.0034,3.2639
2014/04/30,TRV ,,11.1098,6.291,6.0395,25.6023,3.0697
2014/06/30,TRV ,,11.2037,6.3556,6.3263,26.3821,3.0873
2014/07/31,TRV ,,11.824,6.731,6.148,28.5574,3.3503
2014/09/30,TRV ,,11.5935,6.4514,6.2537,31.8746,3.0159
2014/10/31,TRV ,,10.7971,5.7266,6.3779,36.6271,2.8559
2014/12/31,TRV ,,15.1208,5.7266,6.3779,36.6271,2.8559
2015/01/31,TRV ,,15.1208,5.5814,6.5418,35.1113,2.4066
2015/03/31,TRV ,,13.91,5.511,6.1613,31.6328,2.3626
2000/04/30,TSCO ,1.7515,10.049,10.7253,19.3218,53.396,5.1163
2000/06/30,TSCO ,1.7515,7.8869,10.7253,19.3218,53.396,5.1163
2000/07/31,TSCO ,1.9921,7.8869,10.4146,21.2126,52.0488,5.2602
2000/09/29,TSCO ,1.9921,5.6995,10.4146,21.2126,52.0488,5.2602
2000/10/31,TSCO ,2.2539,5.6995,8.5625,26.4416,66.526,4.8052
2000/12/29,TSCO ,2.2539,4.5699,8.5625,26.4416,66.526,4.8052
2001/01/31,TSCO ,2.1782,4.5699,9.3017,19.9744,42.812,5.1628
2001/03/30,TSCO ,2.1782,7.9545,9.3017,19.9744,42.812,5.1628
2001/04/30,TSCO ,1.9003,7.9545,8.6944,19.5503,49.1628,4.0783
2001/06/29,TSCO ,1.9003,7.6875,8.6944,19.5503,49.1628,4.0783
2001/07/31,TSCO ,1.6867,7.6875,10.4227,8.0824,17.2629,5.7192
2001/09/28,TSCO ,1.6867,8.5928,10.4227,8.0824,17.2629,5.7192
2001/10/31,TSCO ,1.953,8.5928,9.8498,13.7021,29.6417,5.9142
2001/12/31,TSCO ,1.9434,8.5928,12.6384,7.5655,14.125,7.6848
2002/01/31,TSCO ,1.9434,14.7532,12.6384,7.5655,14.125,7.6848
2002/03/29,TSCO ,1.9434,22.2222,12.6384,7.5655,14.125,7.6848
2002/04/30,TSCO ,1.6832,22.2222,10.5675,15.2006,37.7864,5.7055
2002/06/28,TSCO ,1.6832,27.4093,10.5675,15.2006,37.7864,5.7055
2002/07/31,TSCO ,1.3006,27.4093,13.4449,1.865,4.6609,5.9257
2002/09/30,TSCO ,1.8315,27.4093,12.9411,17.2756,41.1709,7.1275
2002/10/31,TSCO ,1.8315,20.4373,12.9411,17.2756,41.1709,7.1275
2002/12/31,TSCO ,1.7633,20.4373,17.4035,9.0609,18.2499,9.7241
2003/01/31,TSCO ,1.7633,11.9176,17.4035,9.0609,18.2499,9.7241
2003/03/31,TSCO ,1.6313,11.9176,17.6829,11.2021,27.0267,8.5489
2003/04/30,TSCO ,1.6313,9.4885,17.6829,11.2021,27.0267,8.5489
2003/06/30,TSCO ,1.5855,9.4885,23.1115,3.1232,6.346,10.2515
2003/07/31,TSCO ,1.5855,12.4674,23.1115,3.1232,6.346,10.2515
2003/09/30,TSCO ,1.6924,12.4674,19.9356,8.3774,17.8104,10.5576
2003/10/31,TSCO ,1.6924,16.2426,19.9356,8.3774,17.8104,10.5576
2003/12/31,TSCO ,1.8624,16.2426,20.1846,4.0188,7.2952,11.3555
2004/01/31,TSCO ,1.8624,26.9135,20.1846,4.0188,7.2952,11.3555
2004/03/31,TSCO ,1.5731,26.9135,19.5952,2.8154,5.8026,10.0563
2004/04/30,TSCO ,1.5731,26.0741,19.5952,2.8154,5.8026,10.0563
2004/06/30,TSCO ,1.5683,26.0741,20.2006,0.288,0.5716,10.5235
2004/07/31,TSCO ,1.5683,26.9806,20.2006,0.288,0.5716,10.5235
2004/09/30,TSCO ,1.7733,26.9806,16.5716,6.7037,13.1815,9.2973
2004/10/31,TSCO ,1.7733,21.2432,16.5716,6.7037,13.1815,9.2973
2004/12/31,TSCO ,1.8974,21.2432,17.862,5.2508,9.6135,10.6722
2005/01/31,TSCO ,1.8974,22.1488,17.862,5.2508,9.6135,10.6722
2005/03/31,TSCO ,1.7104,22.1488,16.2887,5.9682,12.5867,8.5359
2005/04/30,TSCO ,1.7104,27.1118,16.2887,5.9682,12.5867,8.5359
2005/06/30,TSCO ,1.6443,27.1118,16.8239,0.4975,0.9654,8.817
2005/07/31,TSCO ,1.6443,28.3815,16.8239,0.4975,0.9654,8.817
2005/09/30,TSCO ,1.7696,28.3815,18.1144,2.9116,5.3664,10.1639
2005/10/31,TSCO ,1.7696,23.4103,18.1144,2.9116,5.3664,10.1639
2005/12/30,TSCO ,1.7696,27.4256,18.1144,2.9116,5.3664,10.1639
2006/01/31,TSCO ,1.7696,27.4256,18.1144,2.9116,5.3664,10.1639
2006/03/31,TSCO ,1.7696,27.4256,18.1144,2.9116,5.3664,10.1639
2006/04/30,TSCO ,1.8017,27.4256,18.1144,7.1086,14.0737,10.1639
2006/06/30,TSCO ,1.8017,27.4256,18.1144,7.1086,14.0737,10.1639
2006/07/31,TSCO ,1.6993,27.4256,18.1144,0.4371,0.7908,10.1639
2006/09/29,TSCO ,1.6993,27.4256,18.1144,0.4371,0.7908,10.1639
2006/10/31,TSCO ,1.9396,27.4256,18.1144,3.548,6.2058,10.1639
2006/12/29,TSCO ,1.9396,20.1396,18.1144,3.548,6.2058,10.1639
2007/01/31,TSCO ,1.8942,20.1396,18.1144,0.388,0.6467,10.1639
2007/03/30,TSCO ,1.8942,22.103,18.1144,0.388,0.6467,10.1639
2007/04/30,TSCO ,1.8112,22.103,16.3823,5.0861,9.7373,9.1158
2007/06/29,TSCO ,1.8112,22.0551,16.3823,5.0861,9.7373,9.1158
2007/07/31,TSCO ,1.6004,22.0551,16.8704,0.2911,0.5562,9.1194
2007/09/28,TSCO ,1.6004,19.5297,16.8704,0.2911,0.5562,9.1194
2007/10/31,TSCO ,1.9039,19.5297,15.8894,8.0796,15.6613,9.0223
2007/12/31,TSCO ,1.8215,19.5297,16.0953,5.5009,10.2944,9.3609
2008/01/31,TSCO ,1.8215,14.9129,16.0953,5.5009,10.2944,9.3609
2008/03/31,TSCO ,1.753,14.9129,14.062,8.8753,18.6423,7.7307
2008/04/30,TSCO ,1.753,17.6429,14.062,8.8753,18.6423,7.7307
2008/06/30,TSCO ,1.4921,17.6429,14.978,0.2328,0.4636,7.7078
2008/07/31,TSCO ,1.4921,12.5714,14.978,0.2328,0.4636,7.7078
2008/09/30,TSCO ,1.6189,12.5714,13.5637,2.2011,4.2684,7.5903
2008/10/31,TSCO ,1.6189,18.2826,13.5637,2.2011,4.2684,7.5903
2008/12/31,TSCO ,1.7072,18.2826,13.6901,0.2181,0.3847,7.6787
2009/01/31,TSCO ,1.7072,16.4273,13.6901,0.2181,0.3847,7.6787
2009/03/31,TSCO ,1.6916,16.4273,12.8893,3.5166,6.9701,7.0675
2009/04/30,TSCO ,1.6916,15.9558,12.8893,3.5166,6.9701,7.0675
2009/06/30,TSCO ,1.8293,15.9558,14.6727,0.1771,0.3123,8.1869
2009/07/31,TSCO ,1.8293,15.8314,14.6727,0.1771,0.3123,8.1869
2009/09/30,TSCO ,1.8371,15.8314,15.5255,0.1568,0.2809,8.4687
2009/10/31,TSCO ,1.8371,17.4254,15.5255,0.1568,0.2809,8.4687
2009/12/31,TSCO ,2.1772,17.4254,16.5207,0.1409,0.2309,9.7329
2010/01/31,TSCO ,2.1772,16.9271,16.5207,0.1409,0.2309,9.7329
2010/03/31,TSCO ,1.9589,16.9271,17.187,0.1199,0.2125,9.567
2010/04/30,TSCO ,1.9589,17.08,17.187,0.1199,0.2125,9.567
2010/06/30,TSCO ,2.1915,17.08,18.3815,0.1111,0.183,11.3379
2010/07/31,TSCO ,2.1915,15.3241,18.3815,0.1111,0.183,11.3379
2010/09/30,TSCO ,2.1562,15.3241,19.4316,0.1005,0.1676,11.3578
2010/10/31,TSCO ,2.1562,18.9761,19.4316,0.1005,0.1676,11.3578
2010/12/31,TSCO ,2.4468,18.9761,19.2747,0.0961,0.1508,12.2605
2011/01/31,TSCO ,2.4468,21.5511,19.2747,0.0961,0.1508,12.2605
2011/03/31,TSCO ,2.0321,21.5511,20.3305,0.0862,0.1491,11.7877
2011/04/30,TSCO ,2.0321,25.4723,20.3305,0.0862,0.1491,11.7877
2011/06/30,TSCO ,2.1077,25.4723,19.9886,0.0842,0.1417,12.6078
2011/07/31,TSCO ,2.1077,26.3307,19.9886,0.0842,0.1417,12.6078
2011/09/30,TSCO ,2.1328,26.3307,21.9819,0.0855,0.1413,13.3366
2011/10/31,TSCO ,2.1328,22.9963,21.9819,0.0855,0.1413,13.3366
2011/12/30,TSCO ,2.1328,23.3056,21.9819,0.0855,0.1413,13.3366
2012/01/31,TSCO ,2.3669,23.3056,22.5525,0.0826,0.1306,14.5662
2012/03/30,TSCO ,2.3669,27.2771,22.5525,0.0826,0.1306,14.5662
2012/04/30,TSCO ,2.1786,27.2771,24.6464,0.075,0.1239,14.7394
2012/06/29,TSCO ,2.1786,23.4633,24.6464,0.075,0.1239,14.7394
2012/07/31,TSCO ,2.2409,23.4633,24.5585,0.0754,0.1216,15.7442
2012/09/28,TSCO ,2.2409,27.0191,24.5585,0.0754,0.1216,15.7442
2012/10/31,TSCO ,2.1436,27.0191,26.508,0.0752,0.1224,16.3891
2012/12/31,TSCO ,2.0161,27.0191,26.6742,0.075,0.1249,16.7466
2013/01/31,TSCO ,2.0161,23.2526,26.6742,0.075,0.1249,16.7466
2013/03/29,TSCO ,2.0161,26.907,26.6742,0.075,0.1249,16.7466
2013/04/30,TSCO ,2.0307,26.907,25.3891,5.6488,10.3154,15.4558
2013/06/28,TSCO ,2.0307,35.7477,25.3891,5.6488,10.3154,15.4558
2013/07/31,TSCO ,2.0804,35.7477,25.5154,0.0684,0.1104,16.6494
2013/09/30,TSCO ,2.1973,35.7477,27.0592,2.1494,3.4827,17.1548
2013/10/31,TSCO ,2.1973,38.2735,27.0592,2.1494,3.4827,17.1548
2013/12/31,TSCO ,2.2724,38.2735,27.9023,0.0653,0.0996,18.1837
2014/01/31,TSCO ,2.2724,41.1565,27.9023,0.0653,0.0996,18.1837
2014/03/31,TSCO ,2.0764,41.1565,27.3685,3.9502,6.7437,16.9152
2014/04/30,TSCO ,2.0764,36.6909,27.3685,3.9502,6.7437,16.9152
2014/06/30,TSCO ,2.0417,36.6909,27.2321,0.1581,0.253,17.7103
2014/07/31,TSCO ,2.0417,24.7541,27.2321,0.1581,0.253,17.7103
2014/09/30,TSCO ,2.1093,24.7541,27.2616,6.9984,12.451,17.2689
2014/10/31,TSCO ,2.1093,24.3123,27.2616,6.9984,12.451,17.2689
2014/12/31,TSCO ,2.1124,24.3123,27.8542,0.2541,0.3997,18.8364
2015/01/31,TSCO ,2.1124,29.6316,27.8542,0.2541,0.3997,18.8364
2015/03/31,TSCO ,1.8968,29.6316,28.1217,2.9803,5.263,17.3632
2015/04/30,TSCO ,1.8968,31.1575,28.1217,2.9803,5.263,17.3632
2015/06/30,TSCO ,1.9441,31.1575,28.7483,0.4003,0.6573,18.6202
2015/07/31,TSCO ,1.9441,31.0138,28.7483,0.4003,0.6573,18.6202
2015/09/30,TSCO ,1.9991,31.0138,28.8426,8.2474,15.0521,17.7455
2015/10/31,TSCO ,1.9991,28.2007,28.8426,8.2474,15.0521,17.7455
2015/12/31,TSCO ,2.1443,28.2007,28.1809,7.0807,12.0484,18.6315
2016/01/31,TSCO ,2.1443,28.5,28.1809,7.0807,12.0484,18.6315
2016/03/31,TSCO ,1.9991,28.5,27.5217,10.5861,20.0697,17.191
2016/04/30,TSCO ,1.9991,29.3664,27.5217,10.5861,20.0697,17.191
2016/06/30,TSCO ,2.1928,29.3664,26.2403,8.4842,14.5671,17.448
2016/07/31,TSCO ,2.1928,29.2138,26.2403,8.4842,14.5671,17.448
2016/09/30,TSCO ,2.2881,29.2138,26.1833,12.191,21.9371,16.7542
2016/10/31,TSCO ,2.2881,21.3738,26.1833,12.191,21.9371,16.7542
2016/12/30,TSCO ,2.2881,23.1634,26.1833,12.191,21.9371,16.7542
2017/01/31,TSCO ,1.9529,23.1634,26.5039,11.2549,20.717,17.3262
2017/03/31,TSCO ,1.9529,21.3309,26.5039,11.2549,20.717,17.3262
2017/04/30,TSCO ,2.2326,21.3309,23.4678,21.4454,46.2705,15.5123
2017/06/30,TSCO ,2.2326,16.3151,23.4678,21.4454,46.2705,15.5123
2017/07/31,TSCO ,2.0218,16.3151,23.6191,17.4371,35.5103,16.0905
2017/09/29,TSCO ,2.0218,18.7562,23.6191,17.4371,35.5103,16.0905
2017/10/31,TSCO ,1.9973,18.7562,24.1144,18.672,39.8703,15.6877
2017/12/29,TSCO ,1.9973,22.3697,24.1144,18.672,39.8703,15.6877
2018/01/31,TSCO ,1.9493,22.3697,23.6243,16.1125,32.5819,15.2461
2018/03/30,TSCO ,1.9493,18.2599,23.6243,16.1125,32.5819,15.2461
2018/04/30,TSCO ,1.9568,18.2599,21.7696,23.0635,56.3358,14.0268
2018/06/29,TSCO ,1.9568,19.6401,21.7696,23.0635,56.3358,14.0268
2018/07/31,TSCO ,1.9233,19.6401,25.3678,18.7704,40.9492,16.3305
2018/09/28,TSCO ,1.9233,22.0735,25.3678,18.7704,40.9492,16.3305
2018/10/31,TSCO ,1.9924,22.0735,26.3325,18.8514,40.6068,16.4328
2018/12/31,TSCO ,1.9128,22.0735,28.4467,14.27,28.1893,17.8822
2019/01/31,TSCO ,1.9128,19.3312,28.4467,14.27,28.1893,17.8822
2019/03/29,TSCO ,1.9128,22.3487,28.4467,14.27,28.1893,17.8822
2019/04/30,TSCO ,1.5847,22.3487,17.3465,52.3969,191.7724,12.4409
2019/06/28,TSCO ,1.5847,24.2838,17.3465,52.3969,191.7724,12.4409
2019/07/31,TSCO ,1.5242,24.2838,17.9018,51.0657,175.6037,13.1186
2019/09/30,TSCO ,1.6022,24.2838,17.5177,53.6597,195.2876,12.8326
2019/10/31,TSCO ,1.6022,19.8486,17.5177,53.6597,195.2876,12.8326
2019/12/31,TSCO ,1.4331,19.8486,18.3826,51.2201,172.8751,13.4301
2020/01/31,TSCO ,1.4331,20.0598,18.3826,51.2201,172.8751,13.4301
2020/03/31,TSCO ,1.66,20.0598,12.8285,56.4425,250.266,9.9531
2020/04/30,TSCO ,1.66,17.8473,12.8285,56.4425,250.266,9.9531
2020/06/30,TSCO ,1.4047,17.8473,14.93,50.3356,196.2413,11.5528
2020/07/31,TSCO ,1.4047,22.5754,14.93,50.3356,196.2413,11.5528
2020/09/30,TSCO ,1.4869,22.5754,16.0308,49.7496,181.9543,12.3228
2020/10/31,TSCO ,1.4869,22.2766,16.0308,49.7496,181.9543,12.3228
2020/12/31,TSCO ,1.8687,22.2766,15.8427,50.2414,184.0888,12.1403
2021/01/31,TSCO ,1.8687,20.4966,15.8427,50.2414,184.0888,12.1403
2021/03/31,TSCO ,1.711,20.4966,16.7883,50.5983,201.0404,12.6707
2021/04/30,TSCO ,1.711,22.9928,16.7883,50.5983,201.0404,12.6707
2021/06/30,TSCO ,1.7121,22.9928,16.3511,49.6236,192.6662,12.2789
2021/07/31,TSCO ,1.7121,23.2095,16.3511,49.6236,192.6662,12.2789
2021/09/30,TSCO ,1.6949,23.2095,16.73,49.9577,191.4792,12.4835
2021/10/31,TSCO ,1.6949,24.2492,16.73,49.9577,191.4792,12.4835
2021/12/31,TSCO ,1.5742,24.2492,17.9006,50.4578,195.7039,13.4594
2022/01/31,TSCO ,1.5742,27.5629,17.9006,50.4578,195.7039,13.4594
2022/03/31,TSCO ,1.4403,27.5629,18.0367,50.957,218.8222,13.3318
2022/04/30,TSCO ,1.4403,26.6461,18.0367,50.957,218.8222,13.3318
2022/06/30,TSCO ,1.4407,26.6461,17.7616,49.9994,205.5811,13.2344
2022/07/31,TSCO ,1.4407,21.3604,17.7616,49.9994,205.5811,13.2344
2022/09/30,TSCO ,1.4843,21.3604,17.789,51.3004,209.0903,13.2744
2022/10/31,TSCO ,1.4843,20.1487,17.789,51.3004,209.0903,13.2744
2022/12/30,TSCO ,1.4843,23.1326,17.789,51.3004,209.0903,13.2744
2023/01/31,TSCO ,1.3289,23.1326,18.1307,50.2964,209.074,13.3934
2023/03/31,TSCO ,1.3289,24.1761,18.1307,50.2964,209.074,13.3934
2000/04/30,TSLA ,,,,,,
2000/06/30,TSLA ,,,,,,
